date,quarter,house_id,house_type,sales_type,year_build,%_change_between_offer_and_purchase,rooms,sqm,sqm_price,address,zipcode,city,area,region,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%,purchaseprice
9190,107,323727,4,3,1960,0,4,140,30357.143,49005,3000,217,4,3,0,1.85,1.47,4250000
10046,116,1506808,0,3,1946,-7,2,53,32547.17,60415,2820,163,1,3,3.6,1.13,4.34,1725000
9087,106,357201,2,3,1983,-2,4,73,17328.768,12754,9982,596,5,2,0,0.42,1.1,1265000
8202,96,579886,0,1,1963,0,1,43,11627.907,51934,9000,3,5,2,0,0.81,2.12,500000
2404,28,1293910,0,2,1877,0,7,158,12658.228,54757,2920,97,1,3,4.5,2.9,7.33,2000000
4120,48,1116987,4,3,1900,0,8,228,3508.772,63456,5672,82,3,1,2,1.82,4.36,800000
1617,19,1357981,4,3,1900,0,7,171,5555.5557,41392,4930,340,6,3,3.75,1.85,6.27,950000
9707,113,89584,4,3,1900,0,3,90,4166.6665,5155,5220,387,3,1,3.1,3.31,4.79,375000
2880,34,1252545,2,3,2004,0,2,96,13020.833,5593,7130,273,7,2,3.25,2.42,6.69,1250000
3144,37,1227797,4,0,1927,0,7,205,3634.1462,12477,9230,501,5,2,2.75,2.08,5.11,745000
449,5,1444293,0,3,1880,0,2,62,22466.129,7345,2200,310,1,3,5,2.13,9.09,1392900
6336,74,867228,4,3,1959,-7,8,207,15700.483,35493,3400,225,4,3,0.75,2.4,3.66,3250000
8762,102,446426,4,3,1983,-7,4,106,17452.83,5197,5270,383,3,1,0,0.76,1.35,1850000
7108,83,775347,1,3,1910,0,4,124,11766.129,45299,6900,451,7,2,0,0.56,3.06,1459000
4897,57,1018534,4,3,2009,0,6,196,5943.8774,30229,7400,223,7,2,4,3.42,6.52,1165000
6222,73,879873,4,1,1952,0,5,204,6862.745,31638,8732,246,2,2,0.75,2.4,3.66,1400000
9705,113,90200,3,3,1980,-1,5,134,12313.433,39748,9900,143,5,2,3.1,3.31,4.79,1650000
9630,112,109399,4,3,1958,-5,4,98,17346.94,50586,7130,273,7,2,2.6,3.31,4.79,1700000
8368,98,541097,4,3,1986,0,5,125,16520,57202,8700,243,2,2,0,0.81,2.12,2065000
3118,37,1230007,4,3,1963,0,6,166,19578.312,60077,2800,302,1,3,2.75,2.08,5.11,3250000
10101,117,146906,4,2,1962,0,6,177,9039.548,38502,6440,44,7,2,3.35,1.13,4.34,1600000
4288,50,1095429,3,3,2006,0,3,101,14801.98,31265,7080,95,7,2,2.5,1.92,5.14,1495000
9707,113,89423,0,3,1934,-1,2,116,17931.035,53102,7100,564,7,2,3.1,3.31,4.79,2080000
4658,54,1047493,4,3,1953,0,6,135,32592.592,12110,2650,254,1,3,3.75,1.69,5.7,4400000
8739,102,452229,4,3,1987,-1,5,138,14927.536,27495,8450,198,2,2,0,0.76,1.35,2060000
4273,50,1097443,1,3,1942,0,6,153,3535.83,47646,9670,334,5,2,2.5,1.92,5.14,540982
8711,102,459719,4,3,1900,-6,8,210,7142.857,1117,4291,418,6,3,0,0.76,1.35,1500000
3595,42,1180158,1,1,1898,0,6,207,11041.0625,63851,7490,45,7,2,2,1.15,5.26,2285500
9764,113,74150,4,3,1957,0,4,82,11585.366,63796,9530,494,5,2,3.1,3.31,4.79,950000
10121,117,42186,3,3,1990,-5,2,63,19444.445,63150,4690,206,6,3,3.35,1.13,4.34,1225000
9095,106,354295,4,3,2020,0,5,191,17246.074,55791,8700,243,2,2,0,0.42,1.1,3294000
2364,28,1297145,4,3,1979,0,5,230,4543.478,24323,7120,565,7,2,4.5,2.9,7.33,1045000
8096,95,602206,0,3,1932,0,2,58,34396.55,9043,2720,557,1,3,0,0.81,2.12,1995000
2362,28,1297329,0,3,1928,0,3,65,5545.923,17250,4800,365,6,3,4.5,2.9,7.33,360485
7877,92,646976,0,1,1939,0,2,50,14300,9206,8230,595,2,2,0,0.25,2.55,715000
8404,98,532713,4,3,1960,-3,5,167,8682.635,58850,4400,278,6,3,0,0.81,2.12,1450000
9420,109,243325,4,3,1977,0,5,125,12000,6260,9362,158,5,2,0,1.85,1.47,1500000
1782,21,1345232,2,3,1986,0,4,62,7983.871,5747,9492,64,5,2,3.5,2.5,6.6,495000
9560,111,124856,0,3,1939,0,3,81,26419.754,30945,8000,8,2,2,1.75,3.31,4.79,2140000
8995,105,387665,4,3,2006,-3,4,119,29831.934,47703,2630,514,1,3,0,0.42,1.1,3550000
6818,80,812094,0,3,1900,0,4,124,19274.193,3483,2300,312,1,3,0,0.79,3.48,2390000
10100,117,147336,4,3,2003,-1,4,128,13476.5625,29494,9510,29,5,2,3.35,1.13,4.34,1725000
8963,104,398356,2,3,2005,-1,3,56,12767.857,22890,9460,83,5,2,0,0.42,1.1,715000
8935,104,407857,0,3,1960,0,2,62,27016.129,45951,4000,414,6,3,0,0.42,1.1,1675000
2667,31,1271575,4,3,2002,0,6,160,1875,59184,8464,157,2,2,4.5,2.34,7.05,300000
3242,38,1218184,3,3,1965,0,5,127,6692.9136,17834,7400,223,7,2,2.5,2.08,5.11,850000
7247,85,756527,2,1,1968,0,3,56,11696.429,37707,8400,110,2,2,0,0.45,2.78,655000
9550,111,127002,0,3,1964,0,3,101,15643.564,2513,9400,379,5,2,1.75,3.31,4.79,1580000
3193,38,1222870,4,3,1908,0,4,151,9223.093,15476,8940,404,2,2,2.5,2.08,5.11,1392687
9357,109,260509,0,3,1900,0,2,53,8490.566,49007,9900,143,5,2,0,1.85,1.47,450000
174,2,1464184,0,3,1897,0,2,107,22850.467,41076,2200,310,1,3,5.5,1.99,8.39,2445000
9015,105,382636,4,3,2022,0,5,206,4733.01,10096,8700,243,2,2,0,0.42,1.1,975000
7190,84,763959,4,1,1983,0,7,198,6035.3535,52170,7800,450,7,2,0,0.56,3.06,1195000
9855,114,49120,4,1,1973,0,5,127,15748.031,51428,5250,388,3,1,3.6,3.31,4.79,2000000
2735,32,1265391,4,3,1930,0,7,189,2592.5925,59751,8585,174,2,2,3.75,2.34,7.05,490000
66,0,1476353,4,3,1973,0,6,159,7044.0254,4940,2980,299,1,3,7.75,1.26,8.16,1120000
6615,77,836394,4,1,1964,0,6,136,6830.772,54991,5450,393,3,1,0,0.79,3.48,928985
555,6,1437131,3,3,1947,0,2,57,7982.456,40550,8600,441,2,2,6,2.13,9.09,455000
2975,35,1243054,2,3,1972,0,4,84,9037.19,19917,3210,561,4,3,3.25,2.42,6.69,759124
9081,106,361276,0,3,1988,0,5,81,30839.506,6747,2610,428,1,3,0,0.42,1.1,2498000
217,2,1460937,0,3,1895,0,4,160,3931.25,27374,7000,140,7,2,5.5,1.99,8.39,629000
8062,94,608234,4,3,2008,0,8,213,8645.54,9283,8920,402,2,2,0,1.15,2.26,1841500
753,9,1424088,2,3,1972,0,3,54,8260,61209,3100,240,4,3,4.25,2.13,7.84,446040
3806,45,1158522,0,3,1997,0,2,121,26611.57,32935,2100,308,1,3,2,1.82,4.36,3220000
10012,116,10155,2,3,2005,0,5,118,27542.373,34680,3210,561,4,3,3.6,1.13,4.34,3250000
8258,97,565459,3,3,1981,-2,4,95,13947.368,18853,8920,402,2,2,0,0.81,2.12,1325000
8424,98,527867,0,1,1917,0,3,77,18214.285,35591,2100,308,1,3,0,0.81,2.12,1402500
9024,105,379928,4,3,2008,-4,8,177,15395.48,20026,6600,562,7,2,0,0.42,1.1,2725000
7417,87,727625,0,1,1907,0,3,86,19883.72,28830,2100,308,1,3,0,0.45,2.78,1710000
6380,75,861875,4,3,1915,-6,4,117,26495.727,36989,2700,89,1,3,0.25,2.4,3.66,3100000
5969,70,905862,4,3,2012,-2,4,133,3270.6768,63663,4800,365,6,3,0.75,2.76,4.75,435000
9821,114,58792,2,3,1954,-6,4,96,24479.166,43429,9492,64,5,2,3.6,3.31,4.79,2350000
7109,83,775156,4,3,1967,0,3,144,4826.3887,40022,4840,374,6,3,0,0.56,3.06,695000
7054,82,782739,4,3,1965,-6,8,194,9664.948,34250,3360,325,4,3,0,0.56,3.06,1875000
8836,103,431337,4,3,2021,-4,4,126,4166.6665,34725,6760,409,7,2,0,0.42,1.1,525000
1435,17,1372798,4,3,1968,0,4,116,7649.569,45591,4600,315,6,3,3.5,1.85,6.27,887350
7363,86,738031,2,1,1950,0,6,63,8230.159,47926,4500,367,6,3,0,0.45,2.78,518500
1622,19,1357513,4,3,1974,0,5,190,7263.1577,15808,7400,223,7,2,3.75,1.85,6.27,1380000
1428,17,1373345,4,3,1973,0,4,125,6112,20927,6705,121,7,2,3.5,1.85,6.27,764000
8959,104,400069,3,3,1900,-5,3,105,8571.429,63034,3790,205,0,0,0,0.42,1.1,900000
8665,101,472479,2,3,1974,0,3,50,7820,29029,6830,376,7,2,0,0.76,1.35,391000
801,9,1420986,4,3,1974,0,4,123,6016.2603,21422,4060,291,6,3,4.25,2.13,7.84,740000
9496,110,221746,4,3,1949,0,4,92,14353.805,40583,4340,543,6,3,0,1.85,1.47,1320550
9182,107,326632,3,3,1971,0,2,55,15727.272,39531,5270,383,3,1,0,1.85,1.47,865000
1792,21,1344499,3,3,1979,0,4,103,7932.039,12880,6000,300,7,2,3.5,2.5,6.6,817000
3282,39,1213448,4,3,1965,0,6,157,5541.4014,40762,5320,13,3,1,2,2.08,5.11,870000
8308,97,555386,4,3,1968,0,5,128,12031.25,41066,7000,140,7,2,0,0.81,2.12,1540000
6486,76,850230,3,3,2013,0,4,136,17632.354,56768,8361,207,2,2,0,2.4,3.66,2398000
9713,113,85830,3,3,1860,0,2,77,16753.246,15999,5620,172,3,1,3.1,3.31,4.79,1290000
8307,97,555686,4,3,1959,0,4,145,13758.621,19132,7500,236,7,2,0,0.81,2.12,1995000
4877,57,1020818,4,3,1970,-6,5,158,14240.506,20007,3390,249,4,3,4,3.42,6.52,2250000
4330,50,1089435,4,3,1964,0,5,109,10963.303,14785,4500,367,6,3,2.5,1.92,5.14,1195000
375,4,1450674,4,3,1952,0,5,129,4457.3643,26956,6710,123,7,2,5,1.99,8.39,575000
3996,47,1133009,2,3,2008,0,4,82,4738.573,53674,7741,147,7,2,2,1.82,4.36,388563
8222,96,575007,4,3,1975,-3,4,112,6473.2144,62385,4900,357,6,3,0,0.81,2.12,725000
8448,99,524591,4,3,1977,-3,6,185,10945.946,11972,7500,236,7,2,0,0.76,1.35,2025000
8451,99,523545,4,3,1965,-5,5,169,23668.639,39870,4040,275,6,3,0,0.76,1.35,4000000
9793,114,66080,4,3,1942,-6,3,156,20512.82,44386,2605,86,1,3,3.6,3.31,4.79,3200000
2128,25,1316872,4,3,1975,0,7,134,5551.246,6236,5485,447,3,1,3,2.9,7.33,743867
5691,66,938111,4,3,2011,0,5,162,3580.2468,37809,4070,290,6,3,0.75,2.31,4.53,580000
1990,24,1327376,4,2,1917,0,6,165,1896.1879,5634,5466,37,3,1,2.75,2.5,6.6,312871
1430,17,1373143,4,3,1986,0,6,164,6371.951,27284,6710,123,7,2,3.5,1.85,6.27,1045000
7978,93,626334,0,3,1898,0,2,47,27659.574,58175,9400,379,5,2,0,1.15,2.26,1300000
8373,98,540101,4,3,1969,0,3,117,7264.957,60484,4760,591,6,3,0,0.81,2.12,850000
3694,43,1170373,0,3,1887,0,2,52,8846.154,62959,9400,379,5,2,2,1.15,5.26,460000
632,7,1431927,4,3,1973,0,6,133,5624.06,39063,3310,23,4,3,6,2.13,9.09,748000
9182,107,326839,3,3,2021,0,3,105,5333.3335,42653,9700,88,5,2,0,1.85,1.47,560000
1688,20,1352326,0,3,1939,0,2,70,30000,17066,9000,3,5,2,4.25,1.85,6.27,2100000
6057,71,896018,4,3,1952,-3,4,112,6696.4287,23651,8420,298,2,2,1,2.76,4.75,750000
5751,67,931213,2,3,1967,-7,2,40,11500,31373,4305,392,6,3,0.75,2.31,4.53,460000
8726,102,455878,4,3,1908,0,3,90,18055.555,35,7400,223,7,2,0,0.76,1.35,1625000
2698,32,1269024,4,3,1969,0,6,172,5087.2095,48719,7500,236,7,2,3.75,2.34,7.05,875000
6336,74,867297,0,3,1934,0,3,78,28717.95,45173,4700,371,6,3,0.75,2.4,3.66,2240000
2046,24,1322990,2,1,1973,0,3,64,4648.4375,43694,6950,411,7,2,2.75,2.5,6.6,297500
3639,43,1174560,4,3,1971,0,6,169,9319.526,31408,6710,123,7,2,2,1.15,5.26,1575000
5978,70,904643,0,3,1890,0,3,96,36458.332,28392,8700,243,2,2,0.75,2.76,4.75,3500000
6221,73,880010,4,1,1964,0,6,188,8510.639,34513,8382,226,2,2,0.75,2.4,3.66,1600000
5665,66,941365,4,3,1906,0,3,137,8722.628,30414,5672,82,3,1,0.75,2.31,4.53,1195000
8174,96,586313,4,3,1970,-1,3,76,22171.053,47507,3650,24,4,3,0,0.81,2.12,1685000
8562,100,498013,0,3,2002,0,4,119,38250.723,10210,2100,308,1,3,0,0.76,1.35,4551836
9962,116,22876,0,3,1966,0,3,87,22931.035,62227,2665,554,1,3,3.6,1.13,4.34,1995000
4254,50,1099493,0,3,1902,0,3,87,16551.725,48753,6240,335,7,2,2.5,1.92,5.14,1440000
9024,105,379915,4,3,2009,-4,5,168,14851.19,6444,8831,333,2,2,0,0.42,1.1,2495000
9029,105,378346,4,3,1946,0,6,158,12626.582,33167,3230,184,4,3,0,0.42,1.1,1995000
3749,44,1164999,4,3,1990,0,6,185,13513.514,19147,8310,535,2,2,2,1.15,5.26,2500000
3158,37,1226365,4,3,1975,0,4,125,3960,42549,9640,129,5,2,2.75,2.08,5.11,495000
5732,67,933065,0,3,2008,0,5,171,8771.93,34181,4000,414,6,3,0.75,2.31,4.53,1500000
7184,84,764794,2,3,1987,0,3,55,14454.546,63351,8420,298,2,2,0,0.56,3.06,795000
7985,94,624337,2,1,2004,0,4,100,21000,57280,6840,390,7,2,0,1.15,2.26,2100000
7592,89,697654,4,3,1969,-7,4,162,11419.753,41735,8700,243,2,2,0,0.25,2.55,1850000
1976,23,1328424,4,3,1954,0,3,94,12464.851,46189,2605,86,1,3,2.75,2.5,6.6,1171696
4357,51,1085632,4,3,2007,0,5,172,10180.232,43941,3650,24,4,3,2.75,1.92,5.14,1751000
5687,66,938500,3,3,1964,-5,4,81,23456.791,31659,2670,180,1,3,0.75,2.31,4.53,1900000
3790,44,1160285,4,3,1900,0,5,111,6306.306,44136,4400,278,6,3,2,1.15,5.26,700000
9296,108,281800,4,3,1986,-3,3,144,25486.111,58047,4040,275,6,3,0,1.85,1.47,3670000
4319,50,1091171,2,3,1975,0,4,92,12500,1534,6960,253,7,2,2.5,1.92,5.14,1150000
5879,68,915016,0,3,1937,0,3,93,7795.6987,29122,9900,143,5,2,0.75,2.31,4.53,725000
10151,118,354,2,3,1947,0,3,35,28428.572,28619,3310,23,4,3,3.1,1.92702541,4.107445433,995000
9210,107,315557,4,3,1995,0,4,139,14748.201,21090,7900,366,7,2,0,1.85,1.47,2050000
5980,70,904516,4,3,1969,-2,5,141,20921.986,59681,8230,595,2,2,0.75,2.76,4.75,2950000
9318,108,273634,3,3,1977,0,4,103,10097.087,27875,5772,307,3,1,0,1.85,1.47,1040000
8693,101,464527,4,3,1951,0,3,90,16944.445,7132,6800,558,7,2,0,0.76,1.35,1525000
9996,116,13864,3,3,1960,-4,4,94,38829.79,12968,2610,428,1,3,3.6,1.13,4.34,3650000
4852,56,1023156,4,3,1967,-6,4,107,21962.617,64414,3400,225,4,3,4,1.69,5.7,2350000
548,6,1437649,4,3,1974,0,4,136,6948.5293,61026,4600,315,6,3,6,2.13,9.09,945000
4051,47,1126084,4,3,1904,0,8,183,8469.945,61673,6000,300,7,2,2,1.82,4.36,1550000
3470,41,1194547,4,3,2004,0,5,202,1485.1486,4798,6000,300,7,2,2,1.15,5.26,300000
824,10,1419316,4,3,1960,0,4,104,3441.4424,49767,4780,476,6,3,3.75,2.13,7.84,357910
9970,116,21040,3,3,2007,-1,3,113,24834.07,19745,3600,144,4,3,3.6,1.13,4.34,2806250
2674,32,1270888,4,3,1913,0,4,137,5102.19,63958,4840,374,6,3,3.75,2.34,7.05,699000
7260,85,754867,4,3,1955,-3,4,110,4818.1816,27987,4900,357,6,3,0,0.45,2.78,530000
4273,50,1097509,0,1,1970,0,2,67,11940.299,18978,8260,576,2,2,2.5,1.92,5.14,800000
9224,107,310270,0,3,1900,0,2,55,27272.727,7682,6230,426,7,2,0,1.85,1.47,1500000
1901,23,1334236,4,3,1908,0,6,168,1517.8572,60436,9631,160,5,2,2.75,2.5,6.6,255000
3795,44,1159516,2,1,1961,0,4,48,10979.167,54429,5642,348,3,1,2,1.15,5.26,527000
8415,98,530305,4,3,1965,-6,3,92,16250,12515,5260,386,3,1,0,0.81,2.12,1495000
9894,115,38744,2,3,1999,-4,4,103,37378.64,50619,3120,106,4,3,3.6,1.13,4.34,3850000
9338,108,266706,2,3,2016,0,4,103,18398.059,14409,9480,336,5,2,0,1.85,1.47,1895000
6902,81,802345,1,3,1976,0,5,194,9536.082,7014,6800,558,7,2,0,0.56,3.06,1850000
8270,97,562849,4,3,1936,-3,5,145,18689.654,2976,9000,3,5,2,0,0.81,2.12,2710000
10100,117,147213,4,3,1986,-7,6,179,9089.386,22585,3730,358,0,0,3.35,1.13,4.34,1627000
4231,49,1102770,4,3,1911,0,6,174,8534.482,10991,6640,327,7,2,2.25,1.92,5.14,1485000
10043,116,1507680,3,3,1979,0,4,112,19866.072,18887,3230,184,4,3,3.6,1.13,4.34,2225000
8947,104,404326,4,3,1923,0,4,157,9554.14,2856,3740,498,0,0,0,0.42,1.1,1500000
7723,90,675291,2,3,1986,-6,3,60,12425,9073,4500,367,6,3,0,0.25,2.55,745500
1667,20,1353993,4,3,2000,0,5,129,9922.48,31664,6715,122,7,2,4.25,1.85,6.27,1280000
3697,43,1170168,4,3,1966,0,6,175,11142.857,29539,4600,315,6,3,2,1.15,5.26,1950000
4086,48,1121309,4,3,1962,0,4,153,9150.327,1979,7100,564,7,2,2,1.82,4.36,1400000
9898,115,37919,0,3,1945,0,2,75,34666.668,11299,5800,364,3,1,3.6,1.13,4.34,2600000
5044,58,1000619,4,3,1958,0,5,141,16312.057,302,4532,167,6,3,4,3.42,6.52,2300000
3978,46,1135263,4,3,1972,0,4,136,7058.8237,12454,5700,500,3,1,2,1.82,4.36,960000
7221,84,759453,3,3,2005,-1,4,110,23363.637,44778,3650,24,4,3,0,0.56,3.06,2570000
7660,89,686942,0,3,1913,-6,5,117,20598.291,9411,2750,51,1,3,0,0.25,2.55,2410000
4178,49,1109900,4,3,1966,0,4,96,17864.584,18888,3230,184,4,3,2.25,1.92,5.14,1715000
9162,107,333417,2,3,2015,0,4,100,17500,16684,8585,174,2,2,0,1.85,1.47,1750000
8359,98,543310,1,3,1940,-2,5,156,7532.0513,34934,9330,105,5,2,0,0.81,2.12,1175000
5801,68,924496,4,3,1986,0,7,166,7108.4336,37407,6100,193,7,2,0.75,2.31,4.53,1180000
9177,107,328375,4,3,1867,0,3,123,8089.4307,28488,5560,12,3,1,0,1.85,1.47,995000
6920,81,800167,4,3,1931,0,4,201,6865.672,65121,7870,415,7,2,0,0.56,3.06,1380000
3537,41,1187102,3,3,1907,0,3,120,4375,16248,8600,441,2,2,2,1.15,5.26,525000
3510,41,1190302,1,1,1917,0,3,163,18982.043,41008,6650,90,7,2,2,1.15,5.26,3094073
10017,116,9039,0,3,1972,-3,3,101,30693.068,13562,2800,302,1,3,3.6,1.13,4.34,3100000
6601,77,838042,4,3,1980,0,5,120,19583.334,8109,8330,54,2,2,0,0.79,3.48,2350000
3441,40,1196819,4,3,1996,0,5,137,9854.015,41718,9990,445,5,2,2,2.08,5.11,1350000
7501,87,714110,2,3,1934,-6,5,110,19090.908,9925,3120,106,4,3,0,0.45,2.78,2100000
3967,46,1137140,4,3,1967,0,4,99,11090.909,35325,6710,123,7,2,2,1.82,4.36,1098000
8877,103,421543,4,3,1967,-2,3,103,10388.35,53009,8620,292,2,2,0,0.42,1.1,1070000
3935,46,1142048,4,3,2007,0,6,185,11864.865,14105,8381,524,2,2,2,1.82,4.36,2195000
10114,117,87710,2,3,1972,-4,1,27,20185.186,29617,3770,20,0,0,3.35,1.13,4.34,545000
8819,103,435453,0,3,1979,2,2,55,19454.545,2468,9000,3,5,2,0,0.42,1.1,1070000
9358,109,260378,4,3,1978,0,3,74,31743.244,39100,8400,110,2,2,0,1.85,1.47,2349000
9996,116,14072,3,3,1987,0,4,80,20562.5,61534,4180,470,6,3,3.6,1.13,4.34,1645000
2849,34,1255570,4,3,1895,0,3,113,3185.8408,50595,4660,485,6,3,3.25,2.42,6.69,360000
42,0,1477943,3,3,1979,0,5,96,5208.3335,33696,5220,387,3,1,7.75,1.26,8.16,500000
4353,51,1086069,4,3,1900,0,4,118,2500,22988,9750,43,5,2,2.75,1.92,5.14,295000
8511,99,510663,4,3,1984,0,4,125,8360,62692,3720,2,0,0,0,0.76,1.35,1045000
9686,112,95250,4,3,2007,0,5,212,18632.076,25091,9800,231,5,2,2.6,3.31,4.79,3950000
3503,41,1191084,4,2,1897,0,4,105,2952.3809,64508,4640,131,6,3,2,1.15,5.26,310000
9420,109,243470,0,3,1877,0,2,48,33333.332,7629,7900,366,7,2,0,1.85,1.47,1600000
8077,95,605629,4,3,2018,0,4,138,4347.826,49278,3300,145,4,3,0,0.81,2.12,600000
8029,94,615038,2,1,1976,0,5,110,3052.2727,36260,3730,358,0,0,0,1.15,2.26,335750
300,3,1455831,4,1,1900,0,4,144,2465.2778,35880,7884,149,7,2,5,1.99,8.39,355000
7554,88,703297,4,3,2003,-6,6,170,18529.412,52171,9240,359,5,2,0,0.45,2.78,3150000
9252,108,299346,0,3,1926,0,3,84,37083.332,17026,4000,414,6,3,0,1.85,1.47,3115000
7634,89,691270,2,3,1965,-3,3,56,10267.857,4951,4480,484,6,3,0,0.25,2.55,575000
3988,47,1134037,4,3,1951,0,5,143,8398.602,38823,9800,231,5,2,2,1.82,4.36,1201000
1546,18,1363466,0,3,1937,0,3,68,9428.235,14842,2720,557,1,3,3.5,1.85,6.27,641120
9683,112,96375,3,3,1976,-6,4,97,17010.309,34838,6000,300,7,2,2.6,3.31,4.79,1650000
9029,105,378334,4,3,1971,0,4,137,20437.957,2174,2640,210,1,3,0,0.42,1.1,2800000
2395,28,1294770,4,3,1971,0,6,194,3385.5876,42097,9800,231,5,2,4.5,2.9,7.33,656804
9414,109,245195,4,3,2009,-4,5,174,19324.713,47259,5500,347,3,1,0,1.85,1.47,3362500
9294,108,282864,4,3,1870,-1,5,156,3653.8462,52960,5970,600,3,1,0,1.85,1.47,570000
8861,103,424945,3,3,1969,0,3,68,32279.412,35463,6670,237,7,2,0,0.42,1.1,2195000
9968,116,21759,0,3,2018,0,4,125,31960,46690,4600,315,6,3,3.6,1.13,4.34,3995000
1215,14,1390327,4,3,1949,0,4,112,11115.946,8365,4000,414,6,3,3.25,2.18,7.2,1244986
7654,89,687927,4,3,1905,-5,6,189,21164.021,39957,6700,120,7,2,0,0.25,2.55,4000000
2952,35,1245334,3,3,1981,0,4,99,9249.798,60374,5240,384,3,1,3.25,2.42,6.69,915730
8348,98,546153,3,3,1978,-7,4,138,22101.45,35938,3480,139,4,3,0,0.81,2.12,3050000
8374,98,539844,4,3,1972,0,4,113,2279.2832,46058,7770,574,7,2,0,0.81,2.12,257559
9567,111,123392,3,3,2006,-6,4,109,36697.246,20910,3500,594,4,3,1.75,3.31,4.79,4000000
4523,53,1064958,4,3,1942,0,3,90,7722.222,65158,7760,251,7,2,3.5,1.69,5.7,695000
8062,94,608045,3,3,1974,-2,4,108,32870.37,57939,3460,60,4,3,0,1.15,2.26,3550000
749,9,1424360,4,3,1979,0,4,146,5488.377,24407,9490,397,5,2,4.25,2.13,7.84,801303
9016,105,382148,4,3,1974,-3,5,189,23015.873,29161,3540,328,4,3,0,0.42,1.1,4350000
1655,20,1354805,0,3,1888,0,3,53,8962.264,56910,2500,552,1,3,4.25,1.85,6.27,475000
3259,38,1216353,4,3,2004,0,5,174,3172.9885,25127,8382,226,2,2,2.5,2.08,5.11,552100
6040,70,898600,3,0,2013,0,4,120,12500,30851,3490,306,4,3,0.75,2.76,4.75,1500000
1971,23,1328830,1,3,1951,0,3,136,6764.706,61202,8620,292,2,2,2.75,2.5,6.6,920000
2829,33,1257793,4,3,1986,0,4,174,8691.765,22648,8464,157,2,2,3.25,2.42,6.69,1512367
2964,35,1244276,3,3,1977,0,3,85,9764.706,2204,4550,36,6,3,3.25,2.42,6.69,830000
4163,49,1111739,4,2,1900,0,4,87,4770.1147,19195,7830,582,7,2,2.25,1.92,5.14,415000
8247,96,568689,4,3,2005,-1,6,172,12645.349,58888,4281,190,6,3,0,0.81,2.12,2175000
7957,93,631023,4,3,1922,-1,6,148,30067.568,18170,3400,225,4,3,0,1.15,2.26,4450000
578,7,1435457,4,3,1988,0,5,141,11706.241,53274,3460,60,4,3,6,2.13,9.09,1650580
1752,21,1347766,4,3,1936,0,4,112,3169.6428,34755,7900,366,7,2,3.5,2.5,6.6,355000
1282,15,1384541,4,3,1935,0,4,102,5626.686,46401,5631,109,3,1,3.25,2.18,7.2,573922
9999,116,13486,4,3,1909,-1,2,174,10258.621,32688,4060,291,6,3,3.6,1.13,4.34,1785000
9403,109,248615,4,3,2021,0,5,165,18843.031,57995,9320,228,5,2,0,1.85,1.47,3109100
9782,114,69095,2,3,2009,0,2,113,34070.797,44282,3220,528,4,3,3.6,3.31,4.79,3850000
7713,90,677451,4,3,2017,0,7,226,5752.2124,62508,8680,420,2,2,0,0.25,2.55,1300000
8306,97,555934,3,3,1984,-4,4,142,10739.437,31027,5400,68,3,1,0,0.81,2.12,1525000
7733,90,673202,2,3,1967,0,4,96,4166.6665,16456,4281,190,6,3,0,0.25,2.55,400000
3480,41,1193518,4,3,1932,0,2,133,2315.7896,57750,7620,322,7,2,2,1.15,5.26,308000
978,12,1407321,4,3,1981,0,4,115,5352.148,35986,4571,181,6,3,3.25,2.13,7.84,615497
9231,107,307486,4,3,2022,0,6,229,5021.834,29207,6857,66,7,2,0,1.85,1.47,1150000
6844,80,808896,0,3,2014,0,2,93,16075.269,53888,5000,381,3,1,0,0.79,3.48,1495000
8884,103,420116,4,3,1989,-3,4,113,12831.858,43868,4653,281,6,3,0,0.42,1.1,1450000
6435,75,856157,4,1,1870,0,4,192,3515.625,1152,8300,380,2,2,0.25,2.4,3.66,675000
5403,63,967784,2,3,1961,0,4,51,7058.8237,61219,9670,334,5,2,1.2,1.3,5.5,360000
8834,103,431869,3,3,1947,-3,6,144,21527.777,46928,2990,361,1,3,0,0.42,1.1,3100000
3311,39,1210900,4,1,1961,0,6,157,9235.669,52354,2820,163,1,3,2,2.08,5.11,1450000
10066,117,1079137,0,3,2023,0,3,119,30210.084,14867,7100,564,7,2,3.35,1.13,4.34,3595000
2231,26,1307515,4,3,1972,0,4,145,11042.345,33255,4030,539,6,3,3.5,2.9,7.33,1601140
172,2,1464324,0,3,1931,0,4,118,6355.932,54742,2100,308,1,3,5.5,1.99,8.39,750000
3392,40,1202270,4,3,1954,0,3,79,7531.6455,64182,8620,292,2,2,2,2.08,5.11,595000
4816,56,1027313,4,3,1943,0,3,44,31022.727,26290,7400,223,7,2,4,1.69,5.7,1365000
8127,95,596034,2,1,1973,0,4,73,16438.355,54095,5700,500,3,1,0,0.81,2.12,1200000
3633,43,1175261,3,3,2004,0,5,108,18472.223,26981,4000,414,6,3,2,1.15,5.26,1995000
9788,114,67418,0,3,1971,0,3,79,29113.924,7787,2605,86,1,3,3.6,3.31,4.79,2300000
9631,112,109034,4,3,1972,0,5,164,9743.902,46547,6330,396,7,2,2.6,3.31,4.79,1598000
9437,110,238279,2,3,1988,0,3,62,15145.161,11317,4970,424,6,3,0,1.85,1.47,939000
